"TID","fare_amount"
"AJX000155634",24.79446971
"AJX000155635",11.60796064
"AJX000155636",11.59288759
"AJX000155637",11.25195884
"AJX000155638",11.66342936
"AJX000155639",14.18143367
"AJX000155640",17.6528563
"AJX000155641",12.081432
"AJX000155642",11.22106119
"AJX000155643",17.97091829
"AJX000155644",23.01510173
"AJX000155645",10.41331963
"AJX000155646",58.54434077
"AJX000155647",10.04407519
"AJX000155648",11.56092761
"AJX000155649",11.23855619
"AJX000155650",15.80512298
"AJX000155651",23.5089113
"AJX000155652",13.15971967
"AJX000155653",10.41568882
"AJX000155654",11.13936608
"AJX000155655",11.1165285
"AJX000155656",12.68777754
"AJX000155657",10.57711844
"AJX000155658",11.7230101
"AJX000155659",17.50164596
"AJX000155660",11.2132896
"AJX000155661",12.01934282
"AJX000155662",48.70004439
"AJX000155663",10.95683913
"AJX000155664",11.03984067
"AJX000155665",11.31377546
"AJX000155666",14.90847294
"AJX000155667",11.64724432
"AJX000155668",10.35755237
"AJX000155669",11.20218478
"AJX000155670",11.65792753
"AJX000155671",11.2603298
"AJX000155672",11.6419052
"AJX000155673",18.60869805
"AJX000155674",14.06224488
"AJX000155675",13.67367808
"AJX000155676",13.60330856
"AJX000155677",14.00827326
"AJX000155678",11.12995808
"AJX000155679",10.20678241
"AJX000155680",14.18592404
"AJX000155681",13.93411005
"AJX000155682",15.25679767
"AJX000155683",33.38304866
"AJX000155684",13.1481395
"AJX000155685",14.81066759
"AJX000155686",11.16013492
"AJX000155687",28.73353017
"AJX000155688",10.95921414
"AJX000155689",69.56651292
"AJX000155690",23.92087773
"AJX000155691",13.15386999
"AJX000155692",10.69392399
"AJX000155693",12.44742796
"AJX000155694",10.95515297
"AJX000155695",12.73556053
"AJX000155696",11.30590344
"AJX000155697",11.31029003
"AJX000155698",14.90378233
"AJX000155699",11.7321523
"AJX000155700",10.82775253
"AJX000155701",11.25195884
"AJX000155702",11.25594938
"AJX000155703",14.39390228
"AJX000155704",10.89774596
"AJX000155705",11.946373
"AJX000155706",14.56966478
"AJX000155707",12.69798511
"AJX000155708",12.64578329
"AJX000155709",24.36148017
"AJX000155710",17.6217697
"AJX000155711",11.01423185
"AJX000155712",11.31502826
"AJX000155713",10.90229304
"AJX000155714",12.04239513
"AJX000155715",10.9288325
"AJX000155716",18.51968833
"AJX000155717",10.37102417
"AJX000155718",13.06388567
"AJX000155719",13.23561506
"AJX000155720",10.38083942
"AJX000155721",10.3677057
"AJX000155722",11.63216002
"AJX000155723",10.76123923
"AJX000155724",39.44164697
"AJX000155725",13.82191559
"AJX000155726",14.3836915
"AJX000155727",12.20076018
"AJX000155728",11.62152072
"AJX000155729",11.73469236
"AJX000155730",13.78476456
"AJX000155731",11.71178815
"AJX000155732",18.32673731
"AJX000155733",11.31338404
"AJX000155734",46.08325718
"AJX000155735",10.4562367
"AJX000155736",11.42402781
"AJX000155737",12.59559265
"AJX000155738",11.32847145
"AJX000155739",10.50132504
"AJX000155740",14.39312856
"AJX000155741",11.10913518
"AJX000155742",11.64470725
"AJX000155743",10.03060338
"AJX000155744",13.3735132
"AJX000155745",10.35755237
"AJX000155746",11.62838489
"AJX000155747",13.62188933
"AJX000155748",15.82528549
"AJX000155749",14.14983638
"AJX000155750",45.28890093
"AJX000155751",13.18128417
"AJX000155752",11.60258882
"AJX000155753",11.3752507
"AJX000155754",10.35755237
"AJX000155755",11.65484082
"AJX000155756",12.17616055
"AJX000155757",13.39423657
"AJX000155758",13.84257342
"AJX000155759",11.64194558
"AJX000155760",10.83903382
"AJX000155761",13.68009688
"AJX000155762",17.19837468
"AJX000155763",34.97788589
"AJX000155764",12.46133811
"AJX000155765",16.56301541
"AJX000155766",18.00525611
"AJX000155767",10.91696713
"AJX000155768",11.94748185
"AJX000155769",17.76113612
"AJX000155770",11.35943264
"AJX000155771",10.97237623
"AJX000155772",10.76548746
"AJX000155773",23.66511646
"AJX000155774",11.97487353
"AJX000155775",17.38798095
"AJX000155776",10.43307169
"AJX000155777",13.68930899
"AJX000155778",14.97114414
"AJX000155779",11.48404929
"AJX000155780",12.98103743
"AJX000155781",11.59468929
"AJX000155782",13.07218118
"AJX000155783",11.75089485
"AJX000155784",11.49331561
"AJX000155785",35.79635702
"AJX000155786",10.95426169
"AJX000155787",10.87961225
"AJX000155788",14.84967996
"AJX000155789",45.90706052
"AJX000155790",11.69551264
"AJX000155791",13.45572284
"AJX000155792",10.61663496
"AJX000155793",15.01556858
"AJX000155794",11.61707385
"AJX000155795",11.92573714
"AJX000155796",9.967279731
"AJX000155797",11.29287832
"AJX000155798",19.45357168
"AJX000155799",12.33380224
"AJX000155800",14.87724634
"AJX000155801",11.37807566
"AJX000155802",17.19000537
"AJX000155803",18.2040244
"AJX000155804",11.45896285
"AJX000155805",11.42221528
"AJX000155806",14.56778773
"AJX000155807",12.3956318
"AJX000155808",11.13587705
"AJX000155809",11.00244771
"AJX000155810",14.18693477
"AJX000155811",11.43840255
"AJX000155812",11.20520599
"AJX000155813",10.36033448
"AJX000155814",14.50469165
"AJX000155815",13.93719676
"AJX000155816",12.98814025
"AJX000155817",13.35130458
"AJX000155818",31.61848073
"AJX000155819",11.62157219
"AJX000155820",14.47805284
"AJX000155821",11.74358949
"AJX000155822",61.70490805
"AJX000155823",13.95360502
"AJX000155824",13.88738058
"AJX000155825",11.97961945
"AJX000155826",23.58680086
"AJX000155827",11.20879126
"AJX000155828",13.29509655
"AJX000155829",11.71581528
"AJX000155830",11.33538988
"AJX000155831",11.7099332
"AJX000155832",11.33203791
"AJX000155833",10.35755237
"AJX000155834",18.88209158
"AJX000155835",12.235473
"AJX000155836",11.60796064
"AJX000155837",10.37102417
"AJX000155838",13.37141283
"AJX000155839",15.72159448
"AJX000155840",11.77275257
"AJX000155841",11.00419521
"AJX000155842",11.81255256
"AJX000155843",10.35755237
"AJX000155844",10.69943201
"AJX000155845",11.95204898
"AJX000155846",12.7201229
"AJX000155847",10.03060338
"AJX000155848",17.95274262
"AJX000155849",19.59572083
"AJX000155850",10.92327712
"AJX000155851",12.2124778
"AJX000155852",11.12490704
"AJX000155853",10.2202231
"AJX000155854",11.33453433
"AJX000155855",10.30785847
"AJX000155856",24.6107212
"AJX000155857",11.17590938
"AJX000155858",13.48231495
"AJX000155859",14.41639017
"AJX000155860",16.34817057
"AJX000155861",10.10699615
"AJX000155862",11.49962027
"AJX000155863",11.26248693
"AJX000155864",10.83509149
"AJX000155865",10.91315292
"AJX000155866",12.19938462
"AJX000155867",13.88068751
"AJX000155868",11.33295858
"AJX000155869",11.48288728
"AJX000155870",10.92223298
"AJX000155871",17.53274292
"AJX000155872",14.85336105
"AJX000155873",10.57037913
"AJX000155874",11.80549114
"AJX000155875",17.70718656
"AJX000155876",11.15359363
"AJX000155877",10.35755237
"AJX000155878",13.40867753
"AJX000155879",10.8416048
"AJX000155880",16.63838924
"AJX000155881",11.36529031
"AJX000155882",14.58020623
"AJX000155883",17.63960052
"AJX000155884",10.61066139
"AJX000155885",11.93766928
"AJX000155886",11.1860627
"AJX000155887",14.27160476
"AJX000155888",10.39057762
"AJX000155889",13.67892589
"AJX000155890",35.08453956
"AJX000155891",11.68584326
"AJX000155892",14.93384901
"AJX000155893",14.44913632
"AJX000155894",11.09098107
"AJX000155895",11.51308889
"AJX000155896",14.0548293
"AJX000155897",10.35755237
"AJX000155898",22.18452616
"AJX000155899",17.16183903
"AJX000155900",11.61218139
"AJX000155901",11.24758138
"AJX000155902",10.80758495
"AJX000155903",49.01574097
"AJX000155904",11.04334205
"AJX000155905",12.76374539
"AJX000155906",12.56932679
"AJX000155907",11.45527957
"AJX000155908",11.20174227
"AJX000155909",10.53285796
"AJX000155910",16.75401086
"AJX000155911",11.90715386
"AJX000155912",11.52712993
"AJX000155913",12.8875126
"AJX000155914",11.26949859
"AJX000155915",10.35755237
"AJX000155916",10.74740074
"AJX000155917",11.51121747
"AJX000155918",14.00621931
"AJX000155919",10.38083942
"AJX000155920",10.92662473
"AJX000155921",11.24941323
"AJX000155922",10.60504992
"AJX000155923",14.0494164
"AJX000155924",10.7431912
"AJX000155925",11.33741408
"AJX000155926",11.17590938
"AJX000155927",11.75712374
"AJX000155928",22.79418165
"AJX000155929",11.00760186
"AJX000155930",10.85380359
"AJX000155931",13.8485329
"AJX000155932",14.88633236
"AJX000155933",14.80046394
"AJX000155934",49.90744689
"AJX000155935",12.19424275
"AJX000155936",10.91315292
"AJX000155937",30.85749389
"AJX000155938",12.88542679
"AJX000155939",13.7789528
"AJX000155940",63.22932215
"AJX000155941",11.60601744
"AJX000155942",12.11234848
"AJX000155943",13.40493354
"AJX000155944",9.961624745
"AJX000155945",23.15718834
"AJX000155946",11.31377546
"AJX000155947",10.7450032
"AJX000155948",12.17616055
"AJX000155949",14.8017784
"AJX000155950",10.35755237
"AJX000155951",13.790521
"AJX000155952",15.46813251
"AJX000155953",11.08828352
"AJX000155954",13.41150767
"AJX000155955",10.93724717
"AJX000155956",13.20568022
"AJX000155957",52.64920811
"AJX000155958",63.30558605
"AJX000155959",12.07242078
"AJX000155960",14.40972544
"AJX000155961",10.76778232
"AJX000155962",14.8017784
"AJX000155963",11.70083947
"AJX000155964",14.35898323
"AJX000155965",10.80723241
"AJX000155966",12.55580337
"AJX000155967",11.97487353
"AJX000155968",11.20879126
"AJX000155969",10.7950739
"AJX000155970",11.73469236
"AJX000155971",13.90681936
"AJX000155972",10.76875342
"AJX000155973",10.91315292
"AJX000155974",13.30191122
"AJX000155975",10.8101897
"AJX000155976",10.35755237
"AJX000155977",11.40170326
"AJX000155978",11.32821675
"AJX000155979",10.43248186
"AJX000155980",28.1170939
"AJX000155981",25.34602697
"AJX000155982",58.61348655
"AJX000155983",16.2564607
"AJX000155984",13.02522069
"AJX000155985",11.09552569
"AJX000155986",13.03146701
"AJX000155987",11.81016656
"AJX000155988",136.297471
"AJX000155989",11.17590938
"AJX000155990",10.73635583
"AJX000155991",11.6672537
"AJX000155992",14.8017784
"AJX000155993",42.954736
"AJX000155994",12.13996962
"AJX000155995",11.06099328
"AJX000155996",11.76375145
"AJX000155997",49.1164628
"AJX000155998",13.12561088
"AJX000155999",12.46717254
"AJX000156000",13.34834502
"AJX000156001",14.00827326
"AJX000156002",58.57741777
"AJX000156003",28.77393212
"AJX000156004",11.43387584
"AJX000156005",14.5647637
"AJX000156006",10.98622682
"AJX000156007",11.79510382
"AJX000156008",11.96574751
"AJX000156009",12.07808806
"AJX000156010",11.8729533
"AJX000156011",13.19338053
"AJX000156012",10.86827929
"AJX000156013",12.18041467
"AJX000156014",15.13792642
"AJX000156015",14.8017784
"AJX000156016",10.44816453
"AJX000156017",11.66073639
"AJX000156018",11.60796064
"AJX000156019",11.57529842
"AJX000156020",11.10839465
"AJX000156021",9.894834323
"AJX000156022",17.43777725
"AJX000156023",12.14377824
"AJX000156024",11.39396063
"AJX000156025",10.35755237
"AJX000156026",11.21927776
"AJX000156027",10.96664105
"AJX000156028",23.84781528
"AJX000156029",12.72336512
"AJX000156030",11.13706671
"AJX000156031",14.99827018
"AJX000156032",11.47154374
"AJX000156033",11.20879126
"AJX000156034",13.58469152
"AJX000156035",11.55514901
"AJX000156036",12.50796277
"AJX000156037",11.31567996
"AJX000156038",10.91315292
"AJX000156039",11.7373358
"AJX000156040",12.30553448
"AJX000156041",29.39496142
"AJX000156042",11.18328678
"AJX000156043",18.56180596
"AJX000156044",21.26168097
"AJX000156045",11.14359577
"AJX000156046",14.95452754
"AJX000156047",12.7656585
"AJX000156048",11.25195884
"AJX000156049",15.17529925
"AJX000156050",22.05646679
"AJX000156051",12.17616055
"AJX000156052",34.10393925
"AJX000156053",12.7453798
"AJX000156054",34.32552055
"AJX000156055",11.30133575
"AJX000156056",10.35755237
"AJX000156057",10.91315292
"AJX000156058",11.20879126
"AJX000156059",14.98435905
"AJX000156060",13.64545011
"AJX000156061",10.88529249
"AJX000156062",11.3339619
"AJX000156063",10.63522854
"AJX000156064",10.81791002
"AJX000156065",10.92299209
"AJX000156066",13.1180879
"AJX000156067",11.58053538
"AJX000156068",10.37102417
"AJX000156069",10.67982692
"AJX000156070",10.97695957
"AJX000156071",11.49860479
"AJX000156072",17.25088191
"AJX000156073",11.7373358
"AJX000156074",52.86422709
"AJX000156075",10.80156346
"AJX000156076",10.87064915
"AJX000156077",58.57741777
"AJX000156078",13.74943079
"AJX000156079",17.30644374
"AJX000156080",13.86234604
"AJX000156081",14.10112691
"AJX000156082",10.88591709
"AJX000156083",69.09375474
"AJX000156084",40.63601576
"AJX000156085",10.41059168
"AJX000156086",11.44226021
"AJX000156087",11.41055213
"AJX000156088",11.49254721
"AJX000156089",12.09467903
"AJX000156090",12.27373373
"AJX000156091",14.30727461
"AJX000156092",10.82209754
"AJX000156093",10.58654891
"AJX000156094",10.35755237
"AJX000156095",16.90996248
"AJX000156096",22.03980488
"AJX000156097",32.61185548
"AJX000156098",11.65484082
"AJX000156099",10.19322417
"AJX000156100",10.41331963
"AJX000156101",14.56024735
"AJX000156102",12.97459662
"AJX000156103",11.1911376
"AJX000156104",13.58948486
"AJX000156105",13.05715701
"AJX000156106",13.5704124
"AJX000156107",13.45447389
"AJX000156108",13.47084079
"AJX000156109",11.78559185
"AJX000156110",13.12332884
"AJX000156111",11.70316972
"AJX000156112",13.63638978
"AJX000156113",10.68135383
"AJX000156114",13.42607718
"AJX000156115",11.30590344
"AJX000156116",10.91474648
"AJX000156117",33.83828726
"AJX000156118",10.20711685
"AJX000156119",14.76774251
"AJX000156120",10.91315292
"AJX000156121",13.97850802
"AJX000156122",10.62560273
"AJX000156123",11.68925075
"AJX000156124",10.3245179
"AJX000156125",92.77614876
"AJX000156126",12.74325564
"AJX000156127",23.99860271
"AJX000156128",10.85483384
"AJX000156129",30.01564452
"AJX000156130",14.57708324
"AJX000156131",13.86540272
"AJX000156132",51.44062415
"AJX000156133",12.35599567
"AJX000156134",10.62560273
"AJX000156135",11.24177528
"AJX000156136",10.37102417
"AJX000156137",10.95618744
"AJX000156138",11.6346001
"AJX000156139",17.28518458
"AJX000156140",12.59559265
"AJX000156141",10.03931097
"AJX000156142",22.15532483
"AJX000156143",11.65919881
"AJX000156144",14.55018249
"AJX000156145",12.49519342
"AJX000156146",14.45014345
"AJX000156147",24.76125651
"AJX000156148",11.90037991
"AJX000156149",17.02110232
"AJX000156150",22.02183546
"AJX000156151",15.44515504
"AJX000156152",17.25072045
"AJX000156153",49.74026807
"AJX000156154",10.21753499
"AJX000156155",14.44850828
"AJX000156156",24.78267083
"AJX000156157",36.58473867
"AJX000156158",35.62029717
"AJX000156159",13.39584242
"AJX000156160",14.26908724
"AJX000156161",25.42306915
"AJX000156162",12.0730335
"AJX000156163",11.17590938
"AJX000156164",11.63895671
"AJX000156165",10.86827929
"AJX000156166",21.11800378
"AJX000156167",11.9647373
"AJX000156168",10.79482015
"AJX000156169",12.01482299
"AJX000156170",10.65853948
"AJX000156171",12.02722426
"AJX000156172",10.06493187
"AJX000156173",13.76766005
"AJX000156174",10.4263501
"AJX000156175",14.75373798
"AJX000156176",11.17590938
"AJX000156177",24.47669146
"AJX000156178",10.43495942
"AJX000156179",11.03334065
"AJX000156180",11.77460921
"AJX000156181",10.50696523
"AJX000156182",14.37232063
"AJX000156183",17.53340837
"AJX000156184",11.70506471
"AJX000156185",12.64877023
"AJX000156186",12.91515397
"AJX000156187",41.111745
"AJX000156188",10.81342234
"AJX000156189",11.17590938
"AJX000156190",11.80286002
"AJX000156191",10.35755237
"AJX000156192",69.09375474
"AJX000156193",13.7074224
"AJX000156194",13.37984304
"AJX000156195",13.43928752
"AJX000156196",10.85380359
"AJX000156197",13.74648312
"AJX000156198",23.2796649
"AJX000156199",11.27811628
"AJX000156200",11.17590938
"AJX000156201",11.03011494
"AJX000156202",20.90328988
"AJX000156203",10.00223592
"AJX000156204",30.39090877
"AJX000156205",10.43307169
"AJX000156206",12.21152513
"AJX000156207",14.17335096
"AJX000156208",14.75750711
"AJX000156209",10.85395502
"AJX000156210",12.11136502
"AJX000156211",11.26248693
"AJX000156212",16.12993386
"AJX000156213",13.2056908
"AJX000156214",29.7293775
"AJX000156215",11.46950373
"AJX000156216",11.09521619
"AJX000156217",28.8691257
"AJX000156218",45.59404858
"AJX000156219",13.59616601
"AJX000156220",46.44915319
"AJX000156221",14.10112691
"AJX000156222",11.94456335
"AJX000156223",12.79821318
"AJX000156224",11.12995808
"AJX000156225",16.73176383
"AJX000156226",10.97627035
"AJX000156227",11.45378123
"AJX000156228",16.65771431
"AJX000156229",13.78012259
"AJX000156230",13.31377098
"AJX000156231",10.75471542
"AJX000156232",25.2015991
"AJX000156233",11.17590938
"AJX000156234",13.90681936
"AJX000156235",10.56171369
"AJX000156236",10.76500124
"AJX000156237",16.19052556
"AJX000156238",13.91256563
"AJX000156239",11.33295858
"AJX000156240",13.95070038
"AJX000156241",11.80549854
"AJX000156242",11.85365963
"AJX000156243",12.49559688
"AJX000156244",11.33758003
"AJX000156245",14.02471919
"AJX000156246",13.76054955
"AJX000156247",13.12131447
"AJX000156248",9.991656278
"AJX000156249",11.62979856
"AJX000156250",34.84637978
"AJX000156251",14.34049617
"AJX000156252",11.2179494
"AJX000156253",11.29429509
"AJX000156254",10.35755237
"AJX000156255",12.8983222
"AJX000156256",17.96696018
"AJX000156257",16.94582845
"AJX000156258",31.0454886
"AJX000156259",18.88414144
"AJX000156260",11.61546034
"AJX000156261",19.24304398
"AJX000156262",12.79284118
"AJX000156263",11.68344008
"AJX000156264",12.05195111
"AJX000156265",14.95646891
"AJX000156266",10.80569759
"AJX000156267",10.35755237
"AJX000156268",17.17022906
"AJX000156269",10.75471542
"AJX000156270",13.2436685
"AJX000156271",13.62268112
"AJX000156272",16.13712487
"AJX000156273",11.45896285
"AJX000156274",69.01020275
"AJX000156275",11.01274798
"AJX000156276",10.35755237
"AJX000156277",15.99088309
"AJX000156278",45.01701569
"AJX000156279",12.52923291
"AJX000156280",12.78126724
"AJX000156281",24.24706723
"AJX000156282",11.35370527
"AJX000156283",22.60072447
"AJX000156284",12.12048203
"AJX000156285",13.75471819
"AJX000156286",10.04915008
"AJX000156287",11.75712374
"AJX000156288",11.25183864
"AJX000156289",13.06107149
"AJX000156290",17.66745919
"AJX000156291",11.69251403
"AJX000156292",68.98994781
"AJX000156293",13.1481395
"AJX000156294",11.65484082
"AJX000156295",10.43307169
"AJX000156296",24.34415249
"AJX000156297",14.42263254
"AJX000156298",11.80297164
"AJX000156299",17.76902594
"AJX000156300",10.85203168
"AJX000156301",12.98988339
"AJX000156302",13.10203176
"AJX000156303",11.17590938
"AJX000156304",17.40420242
"AJX000156305",11.79754176
"AJX000156306",10.35755237
"AJX000156307",11.39708549
"AJX000156308",14.03594556
"AJX000156309",10.9423043
"AJX000156310",11.84601392
"AJX000156311",18.80214116
"AJX000156312",12.0730335
"AJX000156313",12.59997219
"AJX000156314",15.31513333
"AJX000156315",10.71344194
"AJX000156316",40.93490825
"AJX000156317",42.75018632
"AJX000156318",16.77900073
"AJX000156319",19.59886942
"AJX000156320",12.63456189
"AJX000156321",11.9567668
"AJX000156322",14.10112691
"AJX000156323",11.56631299
"AJX000156324",23.8170454
"AJX000156325",10.48519475
"AJX000156326",14.1768887
"AJX000156327",11.30590344
"AJX000156328",12.11983757
"AJX000156329",11.57774918
"AJX000156330",10.41858325
"AJX000156331",10.99314625
"AJX000156332",22.98457424
"AJX000156333",14.30948409
"AJX000156334",10.66289798
"AJX000156335",11.48288728
"AJX000156336",11.63567401
"AJX000156337",13.71747023
"AJX000156338",10.35755237
"AJX000156339",69.09375474
"AJX000156340",13.95754103
"AJX000156341",14.7517652
"AJX000156342",14.77969079
"AJX000156343",11.85963052
"AJX000156344",10.8416048
"AJX000156345",11.33295858
"AJX000156346",10.92662473
"AJX000156347",13.49168363
"AJX000156348",22.59829287
"AJX000156349",14.58020623
"AJX000156350",15.18423428
"AJX000156351",11.84362348
"AJX000156352",11.60796064
"AJX000156353",30.76869766
"AJX000156354",51.16544371
"AJX000156355",10.87961225
"AJX000156356",13.71484918
"AJX000156357",15.1017297
"AJX000156358",11.27019753
"AJX000156359",13.626573
"AJX000156360",11.53251013
"AJX000156361",31.40315432
"AJX000156362",32.0792594
"AJX000156363",28.41639469
"AJX000156364",11.13587705
"AJX000156365",13.7789528
"AJX000156366",16.83883129
"AJX000156367",13.24061949
"AJX000156368",15.41751222
"AJX000156369",13.48851243
"AJX000156370",13.99465637
"AJX000156371",11.20879126
"AJX000156372",11.84362348
"AJX000156373",11.88705529
"AJX000156374",11.01432735
"AJX000156375",10.91315292
"AJX000156376",12.02722426
"AJX000156377",11.31074253
"AJX000156378",10.36320736
"AJX000156379",11.74906621
"AJX000156380",11.042907
"AJX000156381",14.01025173
"AJX000156382",11.17590938
"AJX000156383",11.95379566
"AJX000156384",13.24544314
"AJX000156385",14.50340391
"AJX000156386",16.72231343
"AJX000156387",13.90345155
"AJX000156388",11.7959423
"AJX000156389",11.02222884
"AJX000156390",11.60258882
"AJX000156391",11.68079443
"AJX000156392",10.98010835
"AJX000156393",10.35755237
"AJX000156394",45.38254967
"AJX000156395",18.24219879
"AJX000156396",48.8735962
"AJX000156397",25.47314326
"AJX000156398",10.8761542
"AJX000156399",11.76568967
"AJX000156400",13.02862315
"AJX000156401",10.96467498
"AJX000156402",11.38429364
"AJX000156403",12.06235579
"AJX000156404",13.67219081
"AJX000156405",11.18974537
"AJX000156406",12.01458747
"AJX000156407",10.35755237
"AJX000156408",17.35455776
"AJX000156409",12.58543933
"AJX000156410",63.15637747
"AJX000156411",12.32481534
"AJX000156412",14.6895213
"AJX000156413",14.09590232
"AJX000156414",10.37609907
"AJX000156415",31.0733094
"AJX000156416",10.90015007
"AJX000156417",10.00892693
"AJX000156418",21.91502672
"AJX000156419",28.87815076
"AJX000156420",12.18346847
"AJX000156421",10.8416048
"AJX000156422",13.15610334
"AJX000156423",11.68926355
"AJX000156424",11.20879126
"AJX000156425",11.60844879
"AJX000156426",10.79149543
"AJX000156427",10.76575737
"AJX000156428",20.32357157
"AJX000156429",11.80709106
"AJX000156430",11.1860627
"AJX000156431",14.57708324
"AJX000156432",13.29509655
"AJX000156433",10.92717062
"AJX000156434",13.14122891
"AJX000156435",10.37102417
"AJX000156436",61.55783745
"AJX000156437",10.77216974
"AJX000156438",10.16792384
"AJX000156439",11.89812202
"AJX000156440",12.64578329
"AJX000156441",12.99416886
"AJX000156442",11.53720161
"AJX000156443",28.38436984
"AJX000156444",12.40273462
"AJX000156445",23.85431511
"AJX000156446",23.74587877
"AJX000156447",23.8444616
"AJX000156448",12.37682276
"AJX000156449",13.72452915
"AJX000156450",13.01658188
"AJX000156451",13.24358596
"AJX000156452",11.46666429
"AJX000156453",12.5928979
"AJX000156454",10.32542675
"AJX000156455",10.95317053
"AJX000156456",18.56767073
"AJX000156457",10.10145694
"AJX000156458",13.06068681
"AJX000156459",10.35755237
"AJX000156460",10.35755237
"AJX000156461",14.34009114
"AJX000156462",12.36709263
"AJX000156463",11.02997579
"AJX000156464",11.17590938
"AJX000156465",13.73888501
"AJX000156466",10.03060338
"AJX000156467",12.20276227
"AJX000156468",20.90727169
"AJX000156469",10.73635583
"AJX000156470",10.16325595
"AJX000156471",10.35755237
"AJX000156472",11.36529031
"AJX000156473",15.01085706
"AJX000156474",13.34634185
"AJX000156475",12.9840347
"AJX000156476",10.35755237
"AJX000156477",11.1911376
"AJX000156478",10.86372424
"AJX000156479",10.8138021
"AJX000156480",13.28519847
"AJX000156481",11.79532208
"AJX000156482",13.22976925
"AJX000156483",11.27811628
"AJX000156484",13.46544507
"AJX000156485",18.44239637
"AJX000156486",10.97237623
"AJX000156487",16.61037435
"AJX000156488",11.3752507
"AJX000156489",12.82126784
"AJX000156490",11.63324179
"AJX000156491",11.89167571
"AJX000156492",18.46784643
"AJX000156493",10.09249222
"AJX000156494",17.69434449
"AJX000156495",15.86494782
"AJX000156496",13.15006075
"AJX000156497",10.55572913
"AJX000156498",35.94693733
"AJX000156499",17.32190088
"AJX000156500",11.00419521
"AJX000156501",36.86804301
"AJX000156502",10.9288325
"AJX000156503",10.24281465
"AJX000156504",14.35529958
"AJX000156505",11.31029003
"AJX000156506",37.00246354
"AJX000156507",14.73228609
"AJX000156508",13.00777058
"AJX000156509",14.47055136
"AJX000156510",11.77187605
"AJX000156511",12.99416886
"AJX000156512",16.05127027
"AJX000156513",12.57184924
"AJX000156514",13.15197036
"AJX000156515",11.81410422
"AJX000156516",13.24077694
"AJX000156517",13.07108947
"AJX000156518",18.59669449
"AJX000156519",10.39057762
"AJX000156520",10.69571452
"AJX000156521",11.46400211
"AJX000156522",11.2179494
"AJX000156523",10.41887651
"AJX000156524",11.88822778
"AJX000156525",12.14357619
"AJX000156526",10.83238897
"AJX000156527",11.36529031
"AJX000156528",32.03454243
"AJX000156529",10.46991909
"AJX000156530",10.09177776
"AJX000156531",12.10043806
"AJX000156532",14.10112691
"AJX000156533",14.39625353
"AJX000156534",10.95096161
"AJX000156535",12.37892263
"AJX000156536",14.69524146
"AJX000156537",11.70308578
"AJX000156538",10.82209754
"AJX000156539",11.32326571
"AJX000156540",11.49514931
"AJX000156541",13.58028059
"AJX000156542",11.29553013
"AJX000156543",12.92164634
"AJX000156544",12.60580186
"AJX000156545",58.57741777
"AJX000156546",10.97555953
"AJX000156547",9.961624745
"AJX000156548",11.61666051
"AJX000156549",11.12995808
"AJX000156550",40.29256947
"AJX000156551",14.50728839
"AJX000156552",10.41856776
"AJX000156553",11.90918241
"AJX000156554",10.57603412
"AJX000156555",11.85297498
"AJX000156556",10.5064964
"AJX000156557",63.34858996
"AJX000156558",22.99625907
"AJX000156559",16.82812645
"AJX000156560",11.18156436
"AJX000156561",11.85963052
"AJX000156562",10.6008714
"AJX000156563",16.92323841
"AJX000156564",11.01454117
"AJX000156565",11.75715539
"AJX000156566",14.37139394
"AJX000156567",13.52412723
"AJX000156568",17.23133948
"AJX000156569",11.91311119
"AJX000156570",12.17233934
"AJX000156571",10.85395502
"AJX000156572",11.97622639
"AJX000156573",10.94395637
"AJX000156574",11.30590344
"AJX000156575",10.11483892
"AJX000156576",16.65397945
"AJX000156577",11.4568047
"AJX000156578",10.44139598
"AJX000156579",16.67196247
"AJX000156580",11.05004961
"AJX000156581",28.80100704
"AJX000156582",9.998528492
"AJX000156583",21.29227792
"AJX000156584",10.10730843
"AJX000156585",15.45708104
"AJX000156586",10.90481749
"AJX000156587",13.70575805
"AJX000156588",58.57741777
"AJX000156589",13.62547883
"AJX000156590",11.44623118
"AJX000156591",12.69126504
"AJX000156592",10.73650892
"AJX000156593",14.32912218
"AJX000156594",21.36995156
"AJX000156595",10.35755237
"AJX000156596",10.35755237
"AJX000156597",52.83571743
"AJX000156598",12.34796397
"AJX000156599",11.21979615
"AJX000156600",16.12094713
"AJX000156601",27.65488856
"AJX000156602",65.14158188
"AJX000156603",12.04239513
"AJX000156604",10.87961225
"AJX000156605",33.21147419
"AJX000156606",16.18716497
"AJX000156607",16.57220484
"AJX000156608",10.07961809
"AJX000156609",52.34799768
"AJX000156610",11.38429364
"AJX000156611",10.53285796
"AJX000156612",36.00492396
"AJX000156613",13.98622084
"AJX000156614",11.85963052
"AJX000156615",10.75834707
"AJX000156616",14.8017784
"AJX000156617",11.02349421
"AJX000156618",10.45194237
"AJX000156619",10.85748719
"AJX000156620",24.7515587
"AJX000156621",10.83225087
"AJX000156622",12.01088242
"AJX000156623",14.79159343
"AJX000156624",10.6008714
"AJX000156625",11.31029003
"AJX000156626",13.02459922
"AJX000156627",11.27811628
"AJX000156628",10.85107608
"AJX000156629",10.24663128
"AJX000156630",14.73228609
"AJX000156631",11.25195884
"AJX000156632",17.9682327
